ID,Author Surname,ISO code,Dialect,Glottocode,Form (original orthography),Orthography Key Code,Form (project orthography),UR (if given; if different),UR (project orthography),PA form (original orthography),PA form (project orthography),Translation,Tags,Component Type,Subcategory,Initial: Reduplicated,Final: concrete / abstract,Final: secondary (y/n/b),Base Category (if secondary)-A,Match AI,Match II,Match TA,Match TI,Allomorph-A,Condition-A,Allomorph-B,Condition-B,Component occurs in stem (orig. orth)-A,Component occurs in stem (proj. orth)-A,Stem UR-A,Stem category-A,Stem subcategory-A,Stem translation-A,Secondary stem-A,Stem Source-A,Component occurs in stem (orig. orth)-B,Component occurs in stem (proj. orth)-B,Stem UR-B,Stem category-B,Stem subcategory-B,Stem translation-B,Secondary stem-B,Stem Source-B,Component occurs in stem (orig. orth)-C,Component occurs in stem (proj. orth)-C,Stem UR-C,Stem category-C,Stem subcategory-C,Stem translation-C,Secondary stem-C,Stem Source-C,Component occurs in stem (orig. orth)-D,Component occurs in stem (proj. orth)-D,Stem UR-D,Stem category-D,Stem subcategory-D,Stem translation-D,Secondary stem-D,Stem Source-D,Formative/component occurs in what component(s)-A,Contains component (enter)-A,Contains formative (enter)-A,Deverbal (y/n),Deverbal from,Comments,Speaker,1st check done,2nd check done
83,Lambert-Bretiere,moe,,mont1268,minueńit,C-I:Revised,,,,,,like,like,initial,,,,,,,,,,,,,,minueńit-a,,,V,TI,to like,,RLB2020;0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
84,Lambert-Bretiere,moe,,mont1268,-a,C-I:Revised,,,,,,NG,,final,TI,,,,,,,,,,,,,minueńit-a,,,V,TI,to like,,RLB2020;0106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
85,Lambert-Bretiere,moe,,mont1268,-sh,C-I:Revised,,,,,,diminutive,,final,AI,,,Y,TI,,-shi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
86,Lambert-Bretiere,moe,,mont1268,-amesh-,C-I:Revised,,,,,,fish,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
87,Lambert-Bretiere,moe,,mont1268,-mesh-,C-I:Revised,,,,,,fish,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
88,Lambert-Bretiere,moe,,mont1268,-pimiu-,C-I:Revised,,,,,,grease,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
89,Lambert-Bretiere,moe,,mont1268,-pim-,C-I:Revised,,,,,,grease,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
90,Lambert-Bretiere,moe,,mont1268,tshinu,C-I:Revised,,,,,,long,long,initial,,,,,,,,,,,,,,tshinu-apek-an,,,V,II,to be stringlike-long,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
91,Lambert-Bretiere,moe,,mont1268,-apek,C-I:Revised,,,,,,stringlike; threadlike,,medial,CLASS,,,,,,,,,,,,,tshinu-apek-an,,,V,II,to be stringlike-long,,RLB2020;0107,kanu-apetsh-ishit-e-,,,V,AI,have long feet,,AMB_ET_AL2002;0003,,,,,,,,,,,,,,,,,,,,,,, 
92,Lambert-Bretiere,moe,,mont1268,-an,C-I:Revised,,,,,,NG,,final,II,,,,,,,,,,,,,tshinu-apek-an,,,V,II,to be stringlike-long,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
93,Lambert-Bretiere,moe,,mont1268,mitshim,C-I:Revised,,,,,,hold,hold,initial,,,,,,,,,,,,,,mitshim-apishk-ai,,,V,TI,to hold in place with a mineral object,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
94,Lambert-Bretiere,moe,,mont1268,-apishk,C-I:Revised,,,,,,mineral,,medial,CLASS,,,,,,,,,,,,,mitshim-apishk-ai,,,V,TI,to hold in place with a mineral object,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
95,Lambert-Bretiere,moe,,mont1268,-ai,C-I:Revised,,,,,,with instrument,,final,TI,,,,,,,-u,,,,,,mitshim-apishk-ai,,,V,TI,to hold in place with a mineral object,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
96,Lambert-Bretiere,moe,,mont1268,natuai,C-I:Revised,,,,,,split,split,initial,,,,,,,,,,,,,,natuai-ashku-tita,,,V,AI,to split something long and rigid by movement,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
97,Lambert-Bretiere,moe,,mont1268,-ashku,C-I:Revised,,,,,,"long rigid; something long, round, wooden, solid",,medial,CLASS,,,,,,,,,,,,,natuai-ashku-tita,,,V,AI,to split something long and rigid by movement,,RLB2020;0107,mamitsh-ashku-puam-e-,,,V,AI,have big thighs,,AMB_ET_AL2002;0002,kanu-ashku-titsh-e-,,,V,AI,have big hands,,AMB_ET_AL2002;0003,uishau-ashku-apit-e-,,,V,AI,have yellow teeth,,AMB_ET_AL2002;0003,,,,,,"p. 108, ex (37): first of two medials", 
98,Lambert-Bretiere,moe,,mont1268,-tita,C-I:Revised,,,,,,by movement,,final,AI,,,,,,,,,,,,,natuai-ashku-tita,,,V,AI,to split something long and rigid by movement,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"marked as AIT; in [[natuai-ashku-tita]-pan] ushtashk, ""he has split the handle of his ax""; in abbreviations footnote she says: AIT: animate intransitive-transitive inanimate", 
99,Lambert-Bretiere,moe,,mont1268,mish,C-I:Revised,,,,,,big,big,initial,,,,,,,,,,,,,,mish-ipe-a,,,V,II,to be a high level of liquid,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
100,Lambert-Bretiere,moe,,mont1268,-ipe,C-I:Revised,,,,,,flowing liquid,,medial,CLASS,,,,,,,,,,,,,mish-ipe-a,,,V,II,to be a high level of liquid,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
101,Lambert-Bretiere,moe,,mont1268,-a,C-I:Revised,,,,,,NG,,final,II,,,,,,,,,,,,,mish-ipe-a,,,V,II,to be a high level of liquid,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
102,Lambert-Bretiere,moe,,mont1268,-shetsh-,C-I:Revised,,,,,,cliff,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compares to N tshissekau 'cliff', 
103,Lambert-Bretiere,moe,,mont1268,-pemak-,C-I:Revised,,,,,,leaf,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,compares to N nipish 'leaf', 
104,Lambert-Bretiere,moe,,mont1268,kushiku,C-I:Revised,,,,,,heavy,heavy,initial,,,,,,,,,,,,,,kushiku-akunatsh-ish,,,V,AI,to be snow-heavy,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
105,Lambert-Bretiere,moe,,mont1268,-akunatsh,C-I:Revised,,,,,,snow,,medial,GENERIC,,,,,,,,,,,,,kushiku-akunatsh-ish,,,V,AI,to be snow-heavy,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
106,Lambert-Bretiere,moe,,mont1268,-ish,C-I:Revised,,,,,,NG,,final,AI,,,,,,,,,,,,,kushiku-akunatsh-ish,,,V,AI,to be snow-heavy,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
107,Lambert-Bretiere,moe,,mont1268,nutsh,C-I:Revised,,,,,,hunt,hunt,initial,,,,,,,,,,,,,,nutsh-atshakashu-e,,,V,AI,to hunt mink,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
108,Lambert-Bretiere,moe,,mont1268,-atshakashu,C-I:Revised,,,,,,mink,,medial,GENERIC,,,,,,,,,,,,,nutsh-atshakashu-e,,,V,AI,to hunt mink,,RLB2020;0107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
109,Lambert-Bretiere,moe,,mont1268,shishu,C-I:Revised,,,,,,cover with,cover with,initial,,,,,,,,,,,,,,shishu-ńushkuauatsh-in,,,V,TA,to cover with flour by hand,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
110,Lambert-Bretiere,moe,,mont1268,-ńushkuauatsh,C-I:Revised,,,,,,flour,,medial,GENERIC,,,,,,,,,,,,,shishu-ńushkuauatsh-in,,,V,TA,to cover with flour by hand,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
111,Lambert-Bretiere,moe,,mont1268,-in,C-I:Revised,,,,,,by hand,,final,TA,,,,,,,,,,,,,shishu-ńushkuauatsh-in,,,V,TA,to cover with flour by hand,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
112,Lambert-Bretiere,moe,,mont1268,matape,C-I:Revised,,,,,,arrive,arrive,initial,,,,,,,,,,,,,,matape-ssek-ai,,,V,TI,to arrive at the marsh on foot,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
113,Lambert-Bretiere,moe,,mont1268,-ssek,C-I:Revised,,,,,,marsh,,medial,GENERIC,,,,,,,,,,,,,matape-ssek-ai,,,V,TI,to arrive at the marsh on foot,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
114,Lambert-Bretiere,moe,,mont1268,-ai,C-I:Revised,,,,,,by foot,,final,TI,,,,,,,,,,,,,matape-ssek-ai,,,V,TI,to arrive at the marsh on foot,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
115,Lambert-Bretiere,moe,,mont1268,piku,C-I:Revised,,,,,,break,break,initial,,,,,,,,,,,,,,piku-sham-e,,,V,AI,to be broken snowshoes,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
116,Lambert-Bretiere,moe,,mont1268,-sham,C-I:Revised,,,,,,snowshoe,,medial,GENERIC,,,,,,,,,,,,,piku-sham-e,,,V,AI,to be broken snowshoes,,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
117,Lambert-Bretiere,moe,,mont1268,uak,C-I:Revised,,,,,,bend,bend,initial,,,,,,,,,,,,,,,,,V,AI,to be crooked fingers,uak-ashku-titsh-e,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
118,Lambert-Bretiere,moe,,mont1268,-titsh,C-I:Revised,,,,,,hand,,medial,GENERIC,,,,,,,,,,,,,,,,V,AI,to be crooked fingers,uak-ashku-titsh-e,RLB2020;0108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"p. 108, ex (37): second of two medials", 
119,Drapeau,moe,,mont1268,-ttaw,C-I:1,,,,,,applicative,,final,TA,,,Y,AI,,,,-ttam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multiple roles (other than those above), 
120,Drapeau,moe,,mont1268,-ttam,C-I:1,,,,,,applicative,,final,TI,,,Y,AI,,,-ttaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,multiple roles (other than those above), 
121,Drapeau,moe,,mont1268,-aw,C-I:1,,,,,,applicative,,final,TA,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,beneficiary, 
122,Drapeau,moe,,mont1268,-amaw,C-I:1,,,,,,applicative,,final,TA,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,recipient, 
123,Drapeau,moe,,mont1268,-w,C-I:1,,,,,,applicative,,final,AI,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,possessor, 
124,Drapeau,moe,,mont1268,-w,C-I:1,,,,,,applicative,,final,AI,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,possessor, 
125,Drapeau,moe,,mont1268,-w,C-I:1,,,,,,applicative,,final,TA,,,Y,TI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,possessor, 
126,Drapeau,moe,,mont1268,-w,C-I:1,,,,,,applicative,,final,TA,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,possessor, 
127,Drapeau,moe,,mont1268,-im,C-I:1,,,,,,applicative,,final,TA,,,Y,TA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,possessor, 
128,Drapeau,moe,,mont1268,-wâcê,C-I:1,,,,,,applicative,,final,TA,,,Y,AI+O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,instrument, 
129,Drapeau,moe,,mont1268,wîci- -m,C-I:1,,,,,,applicative,,final,TA,,,Y,AI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,comitative, 
130,Drapeau,moe,,mont1268,-štaw,C-I:1,,,,,,applicative,,final,AI,,,Y,TA,,-štam,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locational reference, 
131,Drapeau,moe,,mont1268,-štam,C-I:1,,,,,,applicative,,final,AI,,,Y,TI,,-štaw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,locational reference, 
132,Drapeau,moe,,mont1268,am-,C-I:1,,,,,,NG,,final,TA,,,,,,,,at-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 
133,Drapeau,moe,,mont1268,at-,C-I:1,,,,,,NG,,final,TI,,,,,,,am-
134,Drapeau,moe,,mont1268,iši-,C-I:1,,,,,,NG,,final,AI,,,,,,â-
135,Drapeau,moe,,mont1268,â-,C-I:1,,,,,,NG,,final,II,,,,,iši-
136,Drapeau,moe,,mont1268,mamên-,C-I:1,,,,,,on and off,,initial
137,Drapeau,moe,,mont1268,ûtân-,C-I:1,,,,,,to rain,,final,II
138,Drapeau,moe,,mont1268,cînikwân-,C-I:1,,,,,,round,round,initial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unclear if this is initial-medial, but seems most likely"
139,Drapeau,moe,,mont1268,pîputwê-,C-I:1,,,,,,blurred,,medial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Unclear if this is initial-medial, but seems most likely"
140,Drapeau,moe,,mont1268,štan-,C-I:1,,,,,,storm force,,final,II
141,Drapeau,moe,,mont1268,nâmûn-,C-I:1,,,,,,downwind; déplacement effectué dans le sens du vent,,initial
142,Drapeau,moe,,mont1268,âštan-,C-I:1,,,,,,wind force,,final,II,,,,,âšu-
143,Drapeau,moe,,mont1268,wêp-,C-I:1,,,,,,away,away,initial
144,Drapeau,moe,,mont1268,âšu-,C-I:1,,,,,,wind force,,final,AI,,,,,,âštan-
145,Drapeau,moe,,mont1268,wâš-,C-I:1,,,,,,bay shape,,initial
146,Drapeau,moe,,mont1268,â-,C-I:1,,,,,,extension in space,,final,II,,ABSTR
147,Drapeau,moe,,mont1268,macitêwê-,C-I:1,,,,,,long point,,initial
148,Drapeau,moe,,mont1268,âlim-,C-I:1,,,,,,difficult,difficult,initial
149,Drapeau,moe,,mont1268,išêk-,C-I:1,,,,,,cliff,,medial
150,Drapeau,moe,,mont1268,âmišk-,C-I:1,,,,,,pebbles,,medial
151,Drapeau,moe,,mont1268,atâwak-,C-I:1,,,,,,hill,,medial
152,Drapeau,moe,,mont1268,âpušt-,C-I:1,,,,,,burnt area,,medial
153,Drapeau,moe,,mont1268,ê-,C-I:1,,,,,,NG,,final,II
154,Drapeau,moe,,mont1268,mak-,C-I:1,,,,,,big,big,initial
155,Drapeau,moe,,mont1268,pîkw-,C-I:1,,,,,,broken,broken,initial
156,Drapeau,moe,,mont1268,pakunê-,C-I:1,,,,,,have a hole,hole,initial
158,Drapeau,moe,,mont1268,tak-,C-I:1,,,,,,dry wood,,medial,INCORP
159,Drapeau,moe,,mont1268,milamw-,C-I:1,,,,,,damp,damp,initial
161,Drapeau,moe,,mont1268,papakunê-,C-I:1,,,,,,have a hole,hole,initial
163,Drapeau,moe,,mont1268,âkunac-,C-I:1,,,,,,snow,,medial,INCORP
164,Drapeau,moe,,mont1268,šiku-,C-I:1,,,,,,ice,,medial,INCORP
165,Drapeau,moe,,mont1268,ši-,C-I:1,,,,,,NG,,final,AI
166,Drapeau,moe,,mont1268,milu-,C-I:1,,,,,,good,good,initial
167,Drapeau,moe,,mont1268,cîkâ-,C-I:1,,,,,,clear,clear,initial
168,Drapeau,moe,,mont1268,cikâ-,C-I:1,,,,,,cleft,cleft,initial
170,Drapeau,moe,,mont1268,usê-,C-I:1,,,,,,ridge shape,,initial
171,Drapeau,moe,,mont1268,assêk-,C-I:1,,,,,,muskeg,,medial,INCORP
172,Drapeau,moe,,mont1268,-i-,C-I:1,,,,,,NG,,final,AI,,ABSTR
173,Drapeau,moe,,mont1268,-âkan,C-I:1,,,,,,patientive nominal,,final,AI,,,,,,-kan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,"LD: ""Note that Western dialects of Cree have different forms for passives of transitives (see Dahlstrom 1991, Wolfart 1991)"""
174,Drapeau,moe,,mont1268,-kan,C-I:1,,,,,,patientive nominal,,final,TI,,,,,,,-âkan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,"LD: ""Note that Western dialects of Cree have different forms for passives of transitives (see Dahlstrom 1991, Wolfart 1991)"""
175,Junker,moe,,mont1268,-u,C-I:1,,,,,,REL,,final,TA,,,Y,,,,,,,,,,,,,V,TA,happy (in relation to),minuenitam-u-,MOJ2003a;0326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,relational
176,Drapeau,moe,,mont1268,pisti-,C-I:2,,,,,,par erreur,by mistake,initial,,,,,,,,,,,,,,pisti-pali-,,,V,V,move by accident (bouge par mégarde),,LD1980;0316,pisti-puta·-,,,V,TI,saw something by mistake (scie qque chose par erreur),,LD1980;0316,pisti-pat-a·-,,,V,V,go the wrong way (se trompe de route),,LD1980;0319,pisti-pal-i-,,,V,V,move by mistake (bouge par mégarde),,LD1980;0319,,,,,,In French.,,MAM
177,Drapeau,moe,,mont1268,-pali-,C-I:2,,,,,,par le mouvement,by movement,final,V,,,,,,,,,,,,,pisti-pali-,,,V,V,move by accident (bouge par mégarde),,LD1980;0316,,,,V,V,,,,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
178,Drapeau,moe,,mont1268,-puta·-,C-I:2,,,,,,scie qque chose,saw something (,final,V,,,,,,,,,,,,,pisti-puta·-,,,V,TI,saw something by mistake (scie qque chose par erreur),,LD1980;0316,,,,V,V,,,,,,,,,,,,,,,,,,,,,,,,,"In French; marked as ""complex final""",,MAM
179,Drapeau,moe,,mont1268,pal,C-I:2,,,,,,bouge,move,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-pal-i-,,,V,V,move straight (bouge droit),,LD1980;0317,pisti-pal-i-,,,V,V,move by mistake (bouge par mégarde),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
180,Drapeau,moe,,mont1268,ka·p,C-I:2,,,,,,debout,stand,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-ka·p-u·,,,V,V,stand straight (droit debout),,LD1980;0317,pisti-ka·p-u·-,,,V,V,stand (self) by mistake (se met debout par erreur),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
181,Drapeau,moe,,mont1268,ap,C-I:2,,,,,,assis,sit,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-ap-i,,,V,V,sit straight (droit assis),,LD1980;0317,pisti-ap-i-,,,V,V,sit by mistake (assis par erreur),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
182,Drapeau,moe,,mont1268,šin,C-I:2,,,,,,étendu,extend,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-šin,,,V,V,extend straight (droit étendu),,LD1980;0317,pisti-šin-,,,V,V,extend by mistake (étendu par erreur),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
183,Drapeau,moe,,mont1268,st,C-I:2,,,,,,placé,place,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-st-e·,,,V,V,place right (placé droit),,LD1980;0317,pisti-št-a·-,,,V,V,place by mistake (placé par erreur),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
184,Drapeau,moe,,mont1268,am,C-I:2,,,,,,installé,install,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-am-u,,,V,V,install right (installé droit),,LD1980;0317,pisti-am-u-,,,V,V,install by mistake (installé par erreur),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
185,Drapeau,moe,,mont1268,pat,C-I:2,,,,,,motorisé,motorize,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-pat-a·,,,V,V,motorize right (motorisé droit),,LD1980;0317,pisti-pat-a·-,,,V,V,go the wrong way (se trompe de route),,LD1980;0319,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
186,Drapeau,moe,,mont1268,kaš,C-I:2,,,,,,cuit,cook,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-kaš-i,,,V,V,cook right (cuit droit),,LD1980;0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
187,Drapeau,moe,,mont1268,t,C-I:2,,,,,,marche,walk/work,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-t-e·,,,V,V,walk straight (marche droit),,LD1980;0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
188,Drapeau,moe,,mont1268,pats·,C-I:2,,,,,,en tobaganne,by toboggan,final,V,,CONCR,Y,PART,,,,,,,,,kwi·šku-pats·i,,,V,V,go in toboggan (va droit en tobaganne),,LD1980;0317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,In French.,,MAM
